voter_id,candidate_id,voting_time,vote
b9e3db7a-15b9-467d-9fdc-148f39d94770,e7f804a6-0af4-4c2a-8a32-4ba7b539d052,2025-04-26 06:44:27,1
44232984-2026-4e8d-b121-9104f73b918d,e113c3ff-86a6-4f49-ac77-b745d236036f,2025-04-26 06:44:27,1
d842acd7-8330-4339-8a67-84cf32108ece,e7f804a6-0af4-4c2a-8a32-4ba7b539d052,2025-04-26 06:44:27,1
6a184d7e-c56b-4542-8049-613db86899ad,e7f804a6-0af4-4c2a-8a32-4ba7b539d052,2025-04-26 06:44:27,1
92b153f3-cc29-4190-88d0-13d7278fddec,3df8866d-ce90-4861-9dce-e0490bb94d89,2025-04-26 06:44:27,1
d0b3c822-eaeb-4403-96f4-33b7db9daef1,e7f804a6-0af4-4c2a-8a32-4ba7b539d052,2025-04-26 06:44:27,1
5b24c962-a828-4f48-8d52-68ab699b9f61,e7f804a6-0af4-4c2a-8a32-4ba7b539d052,2025-04-26 06:44:27,1
ffd1d9c4-fd33-4a77-89e5-15ccd476a019,3df8866d-ce90-4861-9dce-e0490bb94d89,2025-04-26 06:44:27,1
ae8da9af-7782-49ba-a363-35927259d4f1,e7f804a6-0af4-4c2a-8a32-4ba7b539d052,2025-04-26 06:44:27,1
dad5b3fb-5779-4230-a14a-cd275dc18d6c,e113c3ff-86a6-4f49-ac77-b745d236036f,2025-04-26 06:44:27,1
4cb279ae-5e51-4cd1-b8a9-6f636f23ae90,3df8866d-ce90-4861-9dce-e0490bb94d89,2025-04-26 06:44:27,1
eb729218-3994-4e00-b5e9-9007dda0f8d9,e7f804a6-0af4-4c2a-8a32-4ba7b539d052,2025-04-26 06:44:27,1
620455a8-9228-44de-aef4-6da91d8e3f0c,e113c3ff-86a6-4f49-ac77-b745d236036f,2025-04-26 06:44:27,1
4936e230-a77f-40a6-b42f-96d8142da62f,3df8866d-ce90-4861-9dce-e0490bb94d89,2025-04-26 06:44:27,1
7aa5a0b2-9f39-40ff-8e85-79bd6fe0cc38,e113c3ff-86a6-4f49-ac77-b745d236036f,2025-04-26 06:44:27,1
f8456f05-d25d-48e5-9082-9ff138753c8c,e7f804a6-0af4-4c2a-8a32-4ba7b539d052,2025-04-26 06:44:27,1
0ead6ee0-efee-42c7-8dad-5f86a7c89c37,e113c3ff-86a6-4f49-ac77-b745d236036f,2025-04-26 06:44:27,1
f62eebee-b9f5-4478-98d7-b361c60fa2e8,e113c3ff-86a6-4f49-ac77-b745d236036f,2025-04-26 06:44:27,1
7dd17c18-db87-41a5-9670-72dbb14be39c,e113c3ff-86a6-4f49-ac77-b745d236036f,2025-04-26 06:44:27,1
8f3a9501-dff4-459f-adeb-4b68d7580443,3df8866d-ce90-4861-9dce-e0490bb94d89,2025-04-26 06:44:27,1
a3756333-c581-4d80-96c9-21b479891063,e113c3ff-86a6-4f49-ac77-b745d236036f,2025-04-26 06:44:27,1
d022546c-8bc8-4704-9e19-4cc0dfe8ddf7,e7f804a6-0af4-4c2a-8a32-4ba7b539d052,2025-04-26 06:44:27,1
f0a6ec00-4f60-49f3-8e4e-0e1796c5f684,e7f804a6-0af4-4c2a-8a32-4ba7b539d052,2025-04-26 06:44:27,1
5907fd6d-33eb-4235-b68e-c6271f05d01d,3df8866d-ce90-4861-9dce-e0490bb94d89,2025-04-26 06:44:27,1
8f64305a-94b7-47a5-a034-1d7f6ee81470,e7f804a6-0af4-4c2a-8a32-4ba7b539d052,2025-04-26 06:44:27,1
4ad0d270-0a73-4ff2-8170-7669ebb3d158,e113c3ff-86a6-4f49-ac77-b745d236036f,2025-04-26 06:44:27,1
2459b9ee-5243-441b-abf3-9fbb7e13cff2,e113c3ff-86a6-4f49-ac77-b745d236036f,2025-04-26 06:44:27,1
5f44f265-a836-46f9-9663-31da3c351d8b,e7f804a6-0af4-4c2a-8a32-4ba7b539d052,2025-04-26 06:44:27,1
32e99a17-acf7-42ae-b4c3-5ca40ed89231,3df8866d-ce90-4861-9dce-e0490bb94d89,2025-04-26 06:44:27,1
fd998a9c-bda5-437f-b746-e72a3955e441,e113c3ff-86a6-4f49-ac77-b745d236036f,2025-04-26 06:44:27,1
161be869-106e-4c73-9954-7586dfd00307,e7f804a6-0af4-4c2a-8a32-4ba7b539d052,2025-04-26 06:44:27,1
341e568e-381d-49b1-b7e4-cff48a006702,e7f804a6-0af4-4c2a-8a32-4ba7b539d052,2025-04-26 06:44:27,1
dbcc790f-0f3d-423a-856c-dcfe73bbc414,3df8866d-ce90-4861-9dce-e0490bb94d89,2025-04-26 06:44:27,1
19ddba2b-dccb-444f-8207-6efffbac9920,e7f804a6-0af4-4c2a-8a32-4ba7b539d052,2025-04-26 06:44:27,1
766d2ff7-37fa-4ed8-bc40-41ee03043b10,3df8866d-ce90-4861-9dce-e0490bb94d89,2025-04-26 06:44:27,1
80377314-261a-4cdc-a8b9-d404189fcc0d,e7f804a6-0af4-4c2a-8a32-4ba7b539d052,2025-04-26 06:44:27,1
95e586a7-ab66-4fb2-b37d-b5474ac1513e,e113c3ff-86a6-4f49-ac77-b745d236036f,2025-04-26 06:44:27,1
3d34722b-4724-48a0-aebd-7fdeb6067244,3df8866d-ce90-4861-9dce-e0490bb94d89,2025-04-26 06:44:27,1
8d9236bd-cca0-400d-9846-5e453ca18b45,3df8866d-ce90-4861-9dce-e0490bb94d89,2025-04-26 06:44:27,1
153348e3-b46a-4f8c-a499-9f7f103488a0,e7f804a6-0af4-4c2a-8a32-4ba7b539d052,2025-04-26 06:44:27,1
f016ecf9-dba3-4b0f-94a2-26a647f2abc9,3df8866d-ce90-4861-9dce-e0490bb94d89,2025-04-26 06:44:27,1
d55990ba-2f0c-4f34-a701-d49bd15fb808,e7f804a6-0af4-4c2a-8a32-4ba7b539d052,2025-04-26 06:44:27,1
301400d1-4eec-416b-be8e-8eb44722e73a,e7f804a6-0af4-4c2a-8a32-4ba7b539d052,2025-04-26 06:44:27,1
a27cc96e-d3cb-468f-bb8f-9e4ab839ec6b,3df8866d-ce90-4861-9dce-e0490bb94d89,2025-04-26 06:44:27,1
2fab225f-b750-4cca-a8c7-a3954bf15026,3df8866d-ce90-4861-9dce-e0490bb94d89,2025-04-26 06:44:27,1
be58ec0f-371e-4a87-9d78-cd0cb50a9d76,3df8866d-ce90-4861-9dce-e0490bb94d89,2025-04-26 06:44:27,1
5389eecf-9d8b-4cdc-b6c5-804b46e08c21,e7f804a6-0af4-4c2a-8a32-4ba7b539d052,2025-04-26 06:44:27,1
af8a4df7-d858-45b3-a4bd-6fee95b14fea,3df8866d-ce90-4861-9dce-e0490bb94d89,2025-04-26 06:44:27,1
c4cb2c10-2dfb-4848-b508-b63d2e324dfd,3df8866d-ce90-4861-9dce-e0490bb94d89,2025-04-26 06:44:27,1
b8eff7ee-bab8-4144-a636-b58faa28f2bd,3df8866d-ce90-4861-9dce-e0490bb94d89,2025-04-26 06:44:27,1
bf950f2a-536a-4a1f-9929-b0ed682d03e1,e7f804a6-0af4-4c2a-8a32-4ba7b539d052,2025-04-26 06:44:27,1
30eb3154-2c4f-4e82-b82d-61c228cbf359,e7f804a6-0af4-4c2a-8a32-4ba7b539d052,2025-04-26 06:44:27,1
b84ff6d7-44e1-4258-82c6-8a77c576ff7f,e7f804a6-0af4-4c2a-8a32-4ba7b539d052,2025-04-26 06:44:27,1
67b3b135-667e-45f4-b734-1a275d7c79ee,e113c3ff-86a6-4f49-ac77-b745d236036f,2025-04-26 06:44:27,1
997d7666-f6b9-4b90-9877-f6cc834c1786,e7f804a6-0af4-4c2a-8a32-4ba7b539d052,2025-04-26 06:44:27,1
6481c8a5-6912-4a4e-923e-05b1d9aa9d7e,e7f804a6-0af4-4c2a-8a32-4ba7b539d052,2025-04-26 06:44:27,1
56e89754-6ce2-4525-bb5b-2133c40fa5e4,e113c3ff-86a6-4f49-ac77-b745d236036f,2025-04-26 06:44:27,1
9ed85ee1-2e4b-4865-9322-a5da93fd524a,e113c3ff-86a6-4f49-ac77-b745d236036f,2025-04-26 06:44:27,1
3cff538b-a469-4d98-949d-0950ba836a83,3df8866d-ce90-4861-9dce-e0490bb94d89,2025-04-26 06:44:27,1
7b4e5d37-ed7c-4d38-a12d-ae60e39c43e4,e113c3ff-86a6-4f49-ac77-b745d236036f,2025-04-26 06:44:27,1
5392bf4a-6793-4b28-8eae-b3119da5b9d0,3df8866d-ce90-4861-9dce-e0490bb94d89,2025-04-26 06:44:27,1
3561f56c-3f93-435c-bb01-608edfd5b4ac,e113c3ff-86a6-4f49-ac77-b745d236036f,2025-04-26 06:44:27,1
32ea0a78-f83a-4108-ba0a-696f6607b6a6,3df8866d-ce90-4861-9dce-e0490bb94d89,2025-04-26 06:44:27,1
d7383e90-867b-4281-a818-18ed00055800,e7f804a6-0af4-4c2a-8a32-4ba7b539d052,2025-04-26 06:44:27,1
e985244b-cee7-4a70-aa90-008ce04a2ea4,3df8866d-ce90-4861-9dce-e0490bb94d89,2025-04-26 06:44:27,1
674f2738-2751-4894-a40f-1822a9782f56,e113c3ff-86a6-4f49-ac77-b745d236036f,2025-04-26 06:44:27,1
fc00c361-98b5-42a7-a3d0-d510ad92e781,e7f804a6-0af4-4c2a-8a32-4ba7b539d052,2025-04-26 06:44:27,1
e4194df7-34a0-496c-aee2-08fa64acbaf2,e113c3ff-86a6-4f49-ac77-b745d236036f,2025-04-26 06:44:27,1
f1b9dd95-a510-4fc4-acdd-10f4a35cd748,e7f804a6-0af4-4c2a-8a32-4ba7b539d052,2025-04-26 06:44:27,1
7eabd504-371e-4075-ab07-0de074cccb5e,e113c3ff-86a6-4f49-ac77-b745d236036f,2025-04-26 06:44:27,1
d5536bf6-aaf5-4cca-a3c3-1bdb1030c7f0,e113c3ff-86a6-4f49-ac77-b745d236036f,2025-04-26 06:44:27,1
f4b5dbc3-5dd0-4d66-80e3-813fde17e203,e113c3ff-86a6-4f49-ac77-b745d236036f,2025-04-26 06:44:27,1
3e4672d3-36a5-4213-af0b-810a299e1279,e113c3ff-86a6-4f49-ac77-b745d236036f,2025-04-26 06:44:27,1
38e60d52-5446-4123-a5b7-106205828b1c,e7f804a6-0af4-4c2a-8a32-4ba7b539d052,2025-04-26 06:44:27,1
334adb24-7f4a-4a83-94e5-bffe7c2e612e,e7f804a6-0af4-4c2a-8a32-4ba7b539d052,2025-04-26 06:44:27,1
3526057b-7019-40c5-8f4f-ffd89cac6f14,3df8866d-ce90-4861-9dce-e0490bb94d89,2025-04-26 06:44:27,1
98a19b5c-70e7-49a7-9ae3-ee19d49e5000,3df8866d-ce90-4861-9dce-e0490bb94d89,2025-04-26 06:44:27,1
f91bbdd6-1246-4fdb-968c-33865a0f3fa3,e7f804a6-0af4-4c2a-8a32-4ba7b539d052,2025-04-26 06:44:27,1
04c552f0-cec6-4e5c-9066-3c87ff4f9aec,e113c3ff-86a6-4f49-ac77-b745d236036f,2025-04-26 06:44:27,1
a16bb5ee-ef60-4535-bc78-579b2974718e,e7f804a6-0af4-4c2a-8a32-4ba7b539d052,2025-04-26 06:44:27,1
e8f9bb46-277d-4678-be0b-13ddcb19b584,e113c3ff-86a6-4f49-ac77-b745d236036f,2025-04-26 06:44:27,1
80c39b90-ca16-4594-b6a2-a8605816e459,3df8866d-ce90-4861-9dce-e0490bb94d89,2025-04-26 06:44:27,1
0da2d8d4-d8f3-40d3-8306-02c5437c81a5,e113c3ff-86a6-4f49-ac77-b745d236036f,2025-04-26 06:44:27,1
93d7c726-0772-4820-a3d2-5650e560657a,e113c3ff-86a6-4f49-ac77-b745d236036f,2025-04-26 06:44:27,1
89e64be0-a560-4fe7-8b6a-d882480b4388,e7f804a6-0af4-4c2a-8a32-4ba7b539d052,2025-04-26 06:44:27,1
3ae14a80-8b01-45b0-82f6-2396b71c310e,e7f804a6-0af4-4c2a-8a32-4ba7b539d052,2025-04-26 06:44:27,1
38711026-d9bb-408d-8d63-2cc68609f86c,e113c3ff-86a6-4f49-ac77-b745d236036f,2025-04-26 06:44:27,1
b14670ed-c902-47bf-8765-e6b678ea5493,e7f804a6-0af4-4c2a-8a32-4ba7b539d052,2025-04-26 06:44:27,1
d29d8bfc-e899-4140-926c-537d575e916e,3df8866d-ce90-4861-9dce-e0490bb94d89,2025-04-26 06:44:27,1
f4962598-500b-4f31-a570-8515b1804640,e7f804a6-0af4-4c2a-8a32-4ba7b539d052,2025-04-26 06:44:27,1
d9a7011e-a5e6-4c7e-83dd-f4933c3570df,3df8866d-ce90-4861-9dce-e0490bb94d89,2025-04-26 06:44:27,1
8615f115-a381-4ade-bbf9-f80e11a0f83a,3df8866d-ce90-4861-9dce-e0490bb94d89,2025-04-26 06:44:27,1
b14a47b8-9d26-4ede-88e3-9efa106ff18f,3df8866d-ce90-4861-9dce-e0490bb94d89,2025-04-26 06:44:27,1
e134844e-0cfd-4e96-8d9e-1884eaf0f05b,3df8866d-ce90-4861-9dce-e0490bb94d89,2025-04-26 06:44:27,1
850fd2a9-21a2-4b1d-bd2e-dd6c750db313,e113c3ff-86a6-4f49-ac77-b745d236036f,2025-04-26 06:44:27,1
24d9d418-fe2c-4fd0-9da0-9dc42765ac52,3df8866d-ce90-4861-9dce-e0490bb94d89,2025-04-26 06:44:27,1
bfb607ea-93f9-4772-a542-ec139d4d3285,e113c3ff-86a6-4f49-ac77-b745d236036f,2025-04-26 06:44:27,1
0885cdd2-09b3-474a-8f77-366ff066825f,e113c3ff-86a6-4f49-ac77-b745d236036f,2025-04-26 06:44:27,1
129771bf-149b-48ec-b83e-037db264e721,3df8866d-ce90-4861-9dce-e0490bb94d89,2025-04-26 06:44:27,1
793b217e-a08d-4a09-9127-9bddb9ca8d85,e113c3ff-86a6-4f49-ac77-b745d236036f,2025-04-26 06:44:27,1
751e67d0-8e73-4516-986c-b669b6f0ff4a,e7f804a6-0af4-4c2a-8a32-4ba7b539d052,2025-04-26 06:44:27,1
29c3c8ef-fcdc-473e-9a6b-07fabff2fbb7,e113c3ff-86a6-4f49-ac77-b745d236036f,2025-04-26 06:44:27,1
36fa508f-5de0-4bef-bbcc-2b40e52a1abb,3df8866d-ce90-4861-9dce-e0490bb94d89,2025-04-26 06:44:27,1
1fd2ec56-337e-4c4a-8ff8-7e87a124ee43,e7f804a6-0af4-4c2a-8a32-4ba7b539d052,2025-04-26 06:44:27,1
45485c60-2fba-42ea-b117-7e5b6e2dcc09,3df8866d-ce90-4861-9dce-e0490bb94d89,2025-04-26 06:44:27,1
b5e8c437-8473-4645-9178-247c8a4fadfc,e7f804a6-0af4-4c2a-8a32-4ba7b539d052,2025-04-26 06:44:27,1
1c972fb8-1410-4e7e-a822-fbcdbe47270b,e113c3ff-86a6-4f49-ac77-b745d236036f,2025-04-26 06:44:27,1
804a26fb-a0f2-4ac8-8261-a0c3731530c4,e113c3ff-86a6-4f49-ac77-b745d236036f,2025-04-26 06:44:27,1
0a92793d-4eba-4743-8da5-652bec3310e7,3df8866d-ce90-4861-9dce-e0490bb94d89,2025-04-26 06:44:27,1
5ea54ee7-3849-449a-9e9c-a8029f642b62,3df8866d-ce90-4861-9dce-e0490bb94d89,2025-04-26 06:44:27,1
6542ce38-9f8c-4cd2-8608-f3d699c9d05e,3df8866d-ce90-4861-9dce-e0490bb94d89,2025-04-26 06:44:27,1
0d112acb-5fbb-46e8-9adc-e7f1fbb3e343,3df8866d-ce90-4861-9dce-e0490bb94d89,2025-04-26 06:44:27,1
0d98c423-eb4b-4156-bc01-5d0c56a2c6b5,e113c3ff-86a6-4f49-ac77-b745d236036f,2025-04-26 06:44:27,1
6c0d7964-f994-4d38-9aed-ecf788db9102,e113c3ff-86a6-4f49-ac77-b745d236036f,2025-04-26 06:44:27,1
f177ba86-4fac-41be-84d1-3877f6ad837f,e113c3ff-86a6-4f49-ac77-b745d236036f,2025-04-26 06:44:27,1
b890552a-fde6-42c2-b336-a61f72946c4a,e113c3ff-86a6-4f49-ac77-b745d236036f,2025-04-26 06:44:27,1
e72db699-afec-45fa-bdd9-e9a579bda45a,e113c3ff-86a6-4f49-ac77-b745d236036f,2025-04-26 06:44:27,1
c3ad5b64-c6bf-4746-9604-265d66e7b73a,e113c3ff-86a6-4f49-ac77-b745d236036f,2025-04-26 06:44:27,1
ee1a7a82-ef50-410b-9a30-9148ffe0abf5,e113c3ff-86a6-4f49-ac77-b745d236036f,2025-04-26 06:44:27,1
caf10973-a2de-467d-a43d-75af31d07b01,e7f804a6-0af4-4c2a-8a32-4ba7b539d052,2025-04-26 06:44:27,1
f1067343-cefb-45dc-b8f3-e0b0402ff363,e113c3ff-86a6-4f49-ac77-b745d236036f,2025-04-26 06:44:27,1
4a089f96-4837-46fb-9d0d-9684949eb100,e113c3ff-86a6-4f49-ac77-b745d236036f,2025-04-26 06:44:27,1
4af9ad54-2f1d-47cb-b5a3-69c4a85f8fad,e7f804a6-0af4-4c2a-8a32-4ba7b539d052,2025-04-26 06:44:27,1
d4761668-c580-4156-bc38-247711cdf421,3df8866d-ce90-4861-9dce-e0490bb94d89,2025-04-26 06:44:27,1
439a12bb-8d9a-48e3-8b6f-5c362323c811,e113c3ff-86a6-4f49-ac77-b745d236036f,2025-04-26 06:44:27,1
489e3232-cd6f-4e3b-9a06-707be61cb8c1,e113c3ff-86a6-4f49-ac77-b745d236036f,2025-04-26 06:44:27,1
3320c989-6634-449d-b869-981caf00c8fd,3df8866d-ce90-4861-9dce-e0490bb94d89,2025-04-26 06:44:27,1
8cf43922-75ec-46bd-92e8-6c010f7928c6,e113c3ff-86a6-4f49-ac77-b745d236036f,2025-04-26 06:44:27,1
76f01e77-40a1-40ce-849c-918aa0563866,e113c3ff-86a6-4f49-ac77-b745d236036f,2025-04-26 06:44:27,1
31c67741-a3d3-4e73-88c1-6acb785e0d80,e7f804a6-0af4-4c2a-8a32-4ba7b539d052,2025-04-26 06:44:27,1
cd540e38-45fd-4ef7-94c0-c7217ac4ecd2,e7f804a6-0af4-4c2a-8a32-4ba7b539d052,2025-04-26 06:44:27,1
567fdd2e-3045-498f-b481-90a530da83f0,e7f804a6-0af4-4c2a-8a32-4ba7b539d052,2025-04-26 06:44:27,1
5931c481-6e9e-467c-9347-d38ba6ae2e83,e113c3ff-86a6-4f49-ac77-b745d236036f,2025-04-26 06:44:27,1
b3425749-ba32-46aa-a537-1a555c0e647d,e7f804a6-0af4-4c2a-8a32-4ba7b539d052,2025-04-26 06:44:28,1
ea7d3b28-6858-40d3-8e22-cdc234f2f163,e113c3ff-86a6-4f49-ac77-b745d236036f,2025-04-26 06:44:28,1
d125e258-0a7b-4e13-a990-202143851bf2,e113c3ff-86a6-4f49-ac77-b745d236036f,2025-04-26 06:44:28,1
a06f54b8-8c1f-4bb7-8520-df43fd4f4ebb,3df8866d-ce90-4861-9dce-e0490bb94d89,2025-04-26 06:44:28,1
2a279389-a9ef-4b43-bceb-08e4f79531fb,3df8866d-ce90-4861-9dce-e0490bb94d89,2025-04-26 06:44:28,1
5cf72409-146b-44bf-abf5-cfa7313be21a,e7f804a6-0af4-4c2a-8a32-4ba7b539d052,2025-04-26 06:44:28,1
e10a2931-ff32-4a08-814e-5659df906caa,3df8866d-ce90-4861-9dce-e0490bb94d89,2025-04-26 06:44:28,1
da3e77c1-1393-4c7e-bf67-1fe13009b770,e7f804a6-0af4-4c2a-8a32-4ba7b539d052,2025-04-26 06:44:28,1
4307e3e5-ccc8-40a2-87bb-73b09f4fc2e4,3df8866d-ce90-4861-9dce-e0490bb94d89,2025-04-26 06:44:28,1
1707f004-c7e8-4ccb-81f7-17ffbae76c2f,3df8866d-ce90-4861-9dce-e0490bb94d89,2025-04-26 06:44:28,1
71108710-1351-497d-b5d1-e96fb8f5fd19,e113c3ff-86a6-4f49-ac77-b745d236036f,2025-04-26 06:44:28,1
3ad90c75-6b19-47a6-9e8d-eaaaf3964581,3df8866d-ce90-4861-9dce-e0490bb94d89,2025-04-26 06:44:28,1
1195fa8e-537b-4fc3-afce-4150dd5a6aef,e7f804a6-0af4-4c2a-8a32-4ba7b539d052,2025-04-26 06:44:28,1
5e32a8f2-197c-4d11-84b0-de6072e7efa1,3df8866d-ce90-4861-9dce-e0490bb94d89,2025-04-26 06:44:28,1
a7e58d1f-78e8-47d4-990e-1c46529bf712,e113c3ff-86a6-4f49-ac77-b745d236036f,2025-04-26 06:44:28,1
b7a2aec6-05c8-49f0-8326-310619302151,e7f804a6-0af4-4c2a-8a32-4ba7b539d052,2025-04-26 06:44:28,1
28919f1d-bdb2-4e73-9e05-d5a96bc87ac2,3df8866d-ce90-4861-9dce-e0490bb94d89,2025-04-26 06:44:28,1
f4b3e014-25cb-40ab-be42-38c836da3086,e113c3ff-86a6-4f49-ac77-b745d236036f,2025-04-26 06:44:28,1
137720bb-9038-48d5-96f4-579d566d0705,e113c3ff-86a6-4f49-ac77-b745d236036f,2025-04-26 06:44:28,1
2426d7c7-b521-44f2-a9c7-1789fcc9fd03,e7f804a6-0af4-4c2a-8a32-4ba7b539d052,2025-04-26 06:44:28,1
e033b880-6e72-4c67-b272-457fcfd9248d,e7f804a6-0af4-4c2a-8a32-4ba7b539d052,2025-04-26 06:44:28,1
d98309b5-034a-4726-911b-30815b46ee96,e113c3ff-86a6-4f49-ac77-b745d236036f,2025-04-26 06:44:28,1
f9c0c85b-3c3a-4480-a46f-9a1814e0ddf7,e7f804a6-0af4-4c2a-8a32-4ba7b539d052,2025-04-26 06:44:28,1
6d036948-0034-48f8-9fec-9cde086c5cd5,3df8866d-ce90-4861-9dce-e0490bb94d89,2025-04-26 06:44:28,1
dcc54ac0-79df-4740-a673-9bb28f3b7323,e7f804a6-0af4-4c2a-8a32-4ba7b539d052,2025-04-26 06:44:28,1
